issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
ipython/ipython#10687,3,103,18,0,0,0.00010148163182463974,0,1,0,1,0,0
ipython/ipython#10688,6,41,4,0,0,0.00010147133434804668,0,1,0,1,0,0
ipython/ipython#1068,5,56,2,0,0,0.017110266159695818,0.004433833560709414,17,0,22,0,0
ipython/ipython#10690,2,418,36,0,0,0.00010145074566298062,0,3,0,3,0,0
ipython/ipython#10691,5,1179,137,0,0,0.00010144045445323595,0,1,0,1,0,0
ipython/ipython#10693,5,69,9,0,0,0.00030425963488843813,0,14,3,21,5,0
ipython/ipython#10698,8,343,19,0,0,0.0005069451485349286,9.908347783007183e-05,4,2,5,2,0
ipython/ipython#106,4,72,7,0,0,1.0,0,102,1,102,1,0
ipython/ipython#10701,8,41,4,0,0,0.0005067909993918508,9.907366126715212e-05,12,1,14,1,0
ipython/ipython#10710,7,78,12,0,0,0.0001012965964343598,0,1,0,1,0,0
ipython/ipython#10714,8,37,10,0,0,0.00010127607859023699,0,1,0,1,0,0
ipython/ipython#10715,5,228,28,0,0,0.00010126582278481013,0,1,0,1,0,0
ipython/ipython#10717,6,220,19,0,1,0.0012149438088488408,9.902460761499233e-05,267,39,1628,310,1
ipython/ipython#10718,5,11,0,0,0,0.0061753391374772225,0.0008415008415008415,533,104,939,200,0
ipython/ipython#1071,7,139,9,0,0,0.002843601895734597,0.0020442930153321977,12,0,59,3,0
ipython/ipython#10720,4,43,8,0,1,0.00010121457489878542,0,1,1,1,1,1
ipython/ipython#10724,4,53,11,0,0,0.00010117361392148928,0.0,1,0,1,0,0
ipython/ipython#10726,5,33,12,0,0,0.00010116337885685381,0,4,0,4,0,0
ipython/ipython#10728,4,32,1,0,0,0.0003034287448164256,0.0,19,4,22,4,0
ipython/ipython#10731,5,35,3,0,0,0.00010112245929821013,0,1,1,1,1,1
ipython/ipython#10733,7,84,5,0,0,0.00030330603579011223,4.946821667078902e-05,5,2,31,7,1
ipython/ipython#10734,7,57,3,0,0,0.00010109179134654265,0,1,0,1,0,0
ipython/ipython#10735,5,228,41,0,0,0.00010108157282927322,0,1,0,1,0,0
ipython/ipython#10736,6,153,14,0,1,0.00010107135637760258,0,1,1,1,1,1
ipython/ipython#10741,4,129,15,0,0,0.00010102030508132135,0,4,0,4,0,0
ipython/ipython#10742,5,13,5,0,0,0.008686868686868687,0,1315,220,1858,379,0
ipython/ipython#10746,0,0,0,0,0,0.00010097950116126426,0,1,0,1,0,0
ipython/ipython#1074,10,109,11,0,0,0.000945179584120983,0,4,1,5,1,0
ipython/ipython#10751,3,50,13,0,0,0.00010094891984655764,0,1,0,1,0,0
ipython/ipython#10754,6,16,4,1,0,0.0001009387301907742,0,7,3,8,4,1
ipython/ipython#10757,2,0,0,0,0,0.00010090817356205853,0.0,1,0,1,0,0
ipython/ipython#10759,4,94,3,1,0,0.00010088781275221953,0.0,1,1,1,1,1
ipython/ipython#1075,3,32,5,0,0,0.49291784702549574,0.16310613767378773,82,4,530,16,0
ipython/ipython#10762,5,27,0,0,0,0.00010085728693898134,0,1,0,1,0,0
ipython/ipython#10763,5,65,10,1,0,0.0001008471157724889,0,2,1,2,1,1
ipython/ipython#10765,4,53,13,0,0,0.00010083694665725522,0,1,0,1,0,0
ipython/ipython#1076,6,70,5,0,0,0.49339622641509434,0.16310613767378773,83,4,531,16,0
ipython/ipython#10771,4,21,5,0,0,0.0001007759750075582,0.0,1,0,1,0,0
ipython/ipython#10774,8,53,6,0,1,0.00010075566750629723,0.0,1,0,1,0,0
