issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
pandas-dev/pandas#792,9,0,0,0,0,0.6186868686868687,0.8282773564463706,445,7,496,11,0
pandas-dev/pandas#7930,4,137,2,1,0,0.0005120327700972862,0,4,1,4,1,0
pandas-dev/pandas#7932,8,43,3,0,0,0.15638597389301254,0.24405356785928442,1113,148,1233,183,0
pandas-dev/pandas#7935,12,39,4,0,0,0.0003837789433286427,0,4,0,4,0,0
pandas-dev/pandas#7936,12,250,24,1,0,0.00025581990278843696,0,2,1,2,1,1
pandas-dev/pandas#7938,6,255,22,0,0,0.00038363171355498723,0,3,1,3,1,0
pandas-dev/pandas#7939,5,60,7,0,0,0.00012786088735455825,9.989012086704625e-05,1,0,1,0,0
pandas-dev/pandas#793,7,0,1,0,0,0.6191677175283733,0.8273809523809523,446,7,497,11,0
pandas-dev/pandas#7942,7,265,50,0,0,0.0028118609406952966,0.0005992808629644426,22,12,22,12,0
pandas-dev/pandas#7943,7,72,2,0,0,0.0020447284345047924,0.0006991610067918498,16,1,16,1,0
pandas-dev/pandas#7947,3,6,3,0,0,0.00012773023374632777,0,1,0,1,0,0
pandas-dev/pandas#7948,7,86,7,0,0,0.004597701149425287,0.0020964360587002098,39,17,40,17,0
pandas-dev/pandas#794,9,0,0,0,0,0.6196473551637279,0.8273809523809523,447,7,498,11,0
pandas-dev/pandas#7955,5,48,9,0,0,0.056143932627280846,0.05484642999601117,422,18,455,33,0
pandas-dev/pandas#7956,5,46,5,0,0,0.009568767542740495,0.0006980454726765058,96,8,115,13,0
pandas-dev/pandas#7958,7,54,2,0,0,0.00012756729174639623,0,1,0,1,0,0
pandas-dev/pandas#795,4,359,31,0,0,0.620125786163522,0.8247033441208198,448,7,499,11,0
pandas-dev/pandas#7962,10,53,13,0,0,0.0002550369803621525,0.0,2,0,2,0,0
pandas-dev/pandas#7964,10,54,0,0,0,0.1566802651708312,0.24469462986948293,1119,149,1240,184,0
pandas-dev/pandas#7965,6,151,25,0,0,0.00025493945188017844,9.963136395337252e-05,2,0,2,0,0
pandas-dev/pandas#7967,8,12,1,0,0,0.15674780170765898,0.24476987447698745,1120,149,1241,184,0
pandas-dev/pandas#7968,3,20,0,0,0,0.00025484199796126404,0,2,0,2,0,0
pandas-dev/pandas#7969,7,21,0,0,0,0.003312523888393426,0.001693395756549457,25,1,26,1,0
pandas-dev/pandas#796,9,0,0,0,0,0.6206030150753769,0.8247033441208198,449,7,500,11,0
