issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
apache/incubator-mxnet#10438,11,225,2,0,0,0.0002964719833975689,0.0,3,1,3,1,0
apache/incubator-mxnet#10453,6,763,70,25,4,0.04854943753700414,0.01523109243697479,144,41,492,131,1
apache/incubator-mxnet#10455,4,464,27,1,0,9.865824782951855e-05,0,1,0,1,0,0
apache/incubator-mxnet#10459,6,62,1,0,0,0.00019725811223986585,0,3,1,3,1,0
apache/incubator-mxnet#1045,4,90,3,1,0,0.006711409395973154,0,738,123,953,190,1
apache/incubator-mxnet#10463,3,48,3,0,0,0.00019718032140392388,0,2,0,2,0,0
apache/incubator-mxnet#10464,0,161,13,0,0,0.006900630914826498,0,1618,261,2358,496,0
apache/incubator-mxnet#10465,1,161,13,0,0,0.006998521439132577,0,1619,261,2359,496,0
apache/incubator-mxnet#10466,0,161,13,0,0,0.007096392667060911,0,1620,261,2360,496,0
apache/incubator-mxnet#10467,3,161,13,0,0,0.007194244604316547,0,1621,261,2361,496,0
apache/incubator-mxnet#10476,6,129,11,0,0,0.013686490744387554,0.00432333289663304,59,3,144,8,0
apache/incubator-mxnet#1047,8,115,9,0,0,0.0009569377990430622,0,1,0,1,0,0
apache/incubator-mxnet#10498,4,40,1,0,1,0.0031455814410694975,0.0014380964832004183,19,0,33,1,0
apache/incubator-mxnet#1049,3,30,0,0,0,0.0009551098376313276,0,1,0,1,0,0
apache/incubator-mxnet#10500,4,22,3,0,0,0.046191646191646195,0.012419924173094522,178,22,470,65,0
apache/incubator-mxnet#10501,7,3,0,0,1,0.003537735849056604,0.00013071895424836603,19,4,37,10,0
apache/incubator-mxnet#10503,4,212,5,3,0,0.0025547803871474894,0.0005228074761469089,13,2,26,7,1
apache/incubator-mxnet#10504,8,73,7,0,0,0.0009825112988799372,0.0003921056071101817,6,0,10,0,0
apache/incubator-mxnet#10508,4,113,13,0,0,0.0005893909626719057,0,8,1,10,1,0
apache/incubator-mxnet#10509,8,42,1,0,0,0.046655534819762305,0.012408568443051202,179,22,475,65,0
apache/incubator-mxnet#10513,4,408,31,1,0,0.0013745704467353953,0,11,1,14,2,1
apache/incubator-mxnet#10516,5,142,17,1,0,9.815469179426777e-05,0,1,0,1,0,0
apache/incubator-mxnet#10517,8,63,6,0,0,0.00029443517518892924,0,3,0,3,0,0
apache/incubator-mxnet#1051,16,60,1,0,1,0.0009532888465204957,0,1,0,1,0,0
apache/incubator-mxnet#10520,6,316,6,0,1,0.0010794896957801766,0.000391491582930967,7,0,11,0,0
apache/incubator-mxnet#10521,7,83,0,0,0,9.812579727210283e-05,0,1,0,1,0,0
apache/incubator-mxnet#10527,5,14,0,0,0,0.0004903402961655388,0.0,5,0,5,0,0
apache/incubator-mxnet#1052,2,26,1,0,0,0.0009523809523809524,0,1,1,1,1,1
apache/incubator-mxnet#10531,3,34,0,0,0,0.010490196078431373,0.004174820613176778,68,16,107,35,0
apache/incubator-mxnet#10539,5,8,0,0,0,0.00029391594004114823,0,3,0,3,0,0
apache/incubator-mxnet#1053,3,63,3,0,0,0.008563273073263558,0,8,0,9,1,0
apache/incubator-mxnet#10542,5,25,0,0,1,0.010578900969732588,0.004172643108619116,69,16,108,35,0
apache/incubator-mxnet#10544,4,271,9,0,1,0.002938295788442703,0.0009125277017338027,33,1,50,6,0
apache/incubator-mxnet#10553,5,330,9,0,0,0.010668493686992268,0.004171555207925955,70,16,109,35,0
apache/incubator-mxnet#10558,6,6582,605,0,1,0.007728428878888672,0.00039087947882736156,23,1,79,2,1
apache/incubator-mxnet#1055,3,16,0,0,0,0.000949667616334283,0,1,0,1,0,0
apache/incubator-mxnet#10560,7,521,48,1,1,9.780907668231612e-05,0,1,0,1,0,0
apache/incubator-mxnet#10562,6,507,21,0,0,0.00039115978877371407,0,4,1,5,1,1
apache/incubator-mxnet#10563,6,637,36,1,0,9.77803852547179e-05,0,1,0,1,0,0
apache/incubator-mxnet#1056,4,20,4,0,0,0.0018975332068311196,0,2,1,4,2,0
apache/incubator-mxnet#10571,5,164,11,0,0,0.0006839945280437756,0.0005209011590050788,5,0,7,0,0
apache/incubator-mxnet#10574,8,123,2,0,0,0.00019536973722770342,0,2,0,2,0,0
apache/incubator-mxnet#1057,3,130,2,0,0,0.004739336492890996,0,4,0,5,0,0
apache/incubator-mxnet#10580,6,32,2,0,0,0.0007810974419058778,0.0002602811035918792,8,0,8,0,0
