issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
astropy/astropy#1787,12,96,4,1,1,0.04426787741203178,0.008323424494649227,45,11,82,26,0
astropy/astropy#1789,5,60,7,1,0,0.08616780045351474,0.026452667558329618,74,42,156,79,1
astropy/astropy#178,5,15,2,0,0,0.42134831460674155,0.10396570203644159,25,3,76,11,1
astropy/astropy#1791,3,102,17,0,0,0.630237825594564,0.16478454680534918,406,118,1199,380,0
astropy/astropy#1797,3,35,0,0,3,0.6312817617165444,0.16585148955091153,408,118,1204,380,0
astropy/astropy#1799,9,1012,15,0,0,0.03327693175408911,0.026077937472218107,30,19,59,37,1
astropy/astropy#1800,7,83,0,0,0,0.005636978579481398,0.0001481700992739665,19,3,29,5,0
astropy/astropy#1802,3,240,12,22,54,0.6306306306306306,0.16572867298578198,409,119,1206,382,1
astropy/astropy#1804,7,103,4,0,2,0.07540799099606077,0.0115521327014218,100,34,166,66,0
astropy/astropy#1805,8,156,36,0,0,0.00843644544431946,0.0017772511848341231,14,3,16,4,0
astropy/astropy#1807,6,54,4,1,0,0.47752808988764045,0.1073279052553664,133,38,857,274,0
astropy/astropy#1813,7,7,4,0,0,0.08790593505039193,0.0265918156300783,76,43,161,82,0
astropy/astropy#1815,5,119,9,0,1,0.026845637583892617,0.005021414857480431,20,10,48,21,1
astropy/astropy#1816,5,32,2,0,0,0.020122973728339856,0.0,21,3,37,9,0
astropy/astropy#1817,6,48,5,0,2,0.0016759776536312849,0,4,0,5,0,0
astropy/astropy#181,6,27,10,0,1,0.5138121546961326,0.09647302904564316,53,8,116,15,0
astropy/astropy#1820,3,54,4,1,0,0.4785276073619632,0.10798052810148989,135,39,865,277,0
astropy/astropy#1827,8,13,2,0,0,0.6303501945525292,0.16475265017667845,412,119,1222,389,0
astropy/astropy#1829,5,59,1,2,0,0.22543031649083842,0.10582867235796291,133,41,414,150,0
astropy/astropy#1831,7,37,6,0,0,0.2257348863006101,0.10579752795762214,134,41,415,150,0
astropy/astropy#1846,5,71,2,0,0,0.49752339020363234,0.1943343607808601,238,90,920,346,0
astropy/astropy#1849,8,241,26,0,0,0.014835164835164835,0.0,17,1,27,2,0
astropy/astropy#1850,6,81,2,1,0,0.09115870400878638,0.028014080375476678,82,48,170,90,1
astropy/astropy#1852,2,14,1,1,2,0.6308283049917718,0.16480938416422286,417,122,1238,398,1
astropy/astropy#1857,8,81,3,3,1,0.09354485776805252,0.028354282373574978,85,50,175,93,1
astropy/astropy#1859,3,33,0,0,0,0.09453551912568306,0.029034140647796906,86,50,177,93,0
astropy/astropy#1860,6,80,8,0,1,0.6302566903331512,0.16603443244820543,422,122,1243,398,0
astropy/astropy#1868,6,43,7,2,1,0.43797606093579977,0.17683812845103167,543,83,2080,362,0
astropy/astropy#1869,5,29,3,2,0,0.22947253942359977,0.1053472827666376,140,46,430,161,1
astropy/astropy#1873,8,215,13,0,1,0.0005425935973955507,0,1,0,1,0,0
astropy/astropy#1875,3,197,54,0,3,0.005962059620596206,0.00014484356894553882,20,3,30,5,0
astropy/astropy#1876,4,364,25,0,0,0.0010834236186348862,0,1,1,2,2,1
astropy/astropy#1881,4,60,9,0,0,0.07401404646137223,0.01140464847697416,104,35,170,67,0
astropy/astropy#1882,3,159,20,2,0,0.016198704103671708,0.0,18,1,30,2,0
astropy/astropy#1885,6,158,10,0,0,0.016711590296495958,0.0,19,1,31,2,0
astropy/astropy#1898,6,182,12,0,1,0.017130620985010708,0.0,20,1,32,2,0
astropy/astropy#1900,7,54,3,1,3,0.48770053475935826,0.1908451714736691,241,92,929,351,1
astropy/astropy#1901,7,81,5,0,0,0.0010689470871191875,0.0,2,1,2,1,1
astropy/astropy#1919,3,6,0,1,0,0.625,0.16661935850127732,426,125,1269,408,1
astropy/astropy#1921,4,15,1,1,0,0.6253968253968254,0.16661935850127732,428,127,1271,410,1
astropy/astropy#1922,5,29,4,0,0,0.23268112109994712,0.10529303249609763,147,49,450,169,0
astropy/astropy#1924,6,320,17,0,3,0.001584786053882726,0,2,2,3,3,1
astropy/astropy#1926,5,87,0,3,1,0.09868073878627968,0.030333097094259392,89,53,191,102,1
astropy/astropy#1930,7,31,14,0,0,0.001579778830963665,0.0,18,5,42,16,1
astropy/astropy#1931,3,116,1,0,0,0.0015789473684210526,0,2,1,3,2,0
astropy/astropy#1938,8,195,11,0,3,0.003146303093864709,0,3,3,6,6,1
astropy/astropy#1942,7,100,5,0,0,0.004186289900575615,0,4,4,8,8,1
astropy/astropy#1943,5,8,2,0,0,0.23692468619246862,0.10595004209935448,149,51,463,179,1
astropy/astropy#194,3,199,19,0,0,0.5412371134020618,0.10662824207492795,61,11,135,21,0
astropy/astropy#1955,4,169,4,0,0,0.0036382536382536385,0.0012531328320802004,9,1,11,1,0
astropy/astropy#1957,11,18,2,0,0,0.622533748701973,0.16731571627260083,431,129,1289,421,0
astropy/astropy#1958,4,39,1,0,0,0.0031136481577581734,0,5,0,6,0,0
astropy/astropy#195,5,98,14,0,0,0.5487179487179488,0.10662824207492795,62,11,137,22,0
astropy/astropy#1963,7,51,4,0,0,0.0005175983436853002,0.0,7,1,7,1,1
astropy/astropy#1964,4,32,5,0,0,0.0005173305742369374,0,1,1,1,1,1
astropy/astropy#1966,7,13,1,1,0,0.6237726098191214,0.16775266879245807,432,130,1297,427,1
astropy/astropy#1968,6,15,3,3,0,0.6239669421487604,0.16786803437759912,433,131,1298,428,1
astropy/astropy#196,4,27,3,1,0,0.673469387755102,0.32344497607655504,46,6,145,26,0
astropy/astropy#1976,5,225,21,0,0,0.00360082304526749,0,6,0,7,0,0
astropy/astropy#1977,4,153,7,1,0,0.0005141388174807198,0,1,1,1,1,1
astropy/astropy#1978,5,22,1,2,0,0.009763617677286743,0.000549828178694158,6,2,21,8,1
astropy/astropy#1979,6,79,7,1,0,0.24191063174114022,0.10623969213853766,155,54,482,191,0
astropy/astropy#1986,6,101,8,0,1,0.6226318484383001,0.1720974808324206,434,131,1306,433,0
astropy/astropy#1987,6,19,8,0,1,0.6228249744114637,0.1720974808324206,435,132,1307,434,1
astropy/astropy#198,4,45,7,0,1,0.10101010101010101,0.1,14,3,21,5,0
astropy/astropy#1992,10,67,8,0,0,0.018376722817764167,0.0,23,3,36,5,0
astropy/astropy#1995,8,25,9,1,0,0.4398572884811417,0.1804439602342367,568,89,2175,391,1
astropy/astropy#1997,5,32,0,0,2,0.6216904276985743,0.17247481622651784,436,132,1311,435,0
astropy/astropy#2000,5,100,7,0,2,0.47635993899339096,0.1840674279499728,246,95,954,363,1
astropy/astropy#2005,6,125,11,0,0,0.04563894523326572,0.02265943012211669,59,19,106,38,1
