issue,title_length,body_length,project_num,issue_num,devloper_num,issue_ratio,commit_ratio,report_issue_count,report_cpc_issue_count,issue_count,cpc_issue_count,label
nltk/nltk#2691,6,164,27,0,0,0.0004014452027298274,0.0,1,0,3,1,0
nltk/nltk#2694,5,17,7,1,0,0.004410585404971933,0.0014064697609001407,9,1,11,1,0
nltk/nltk#2695,7,57,3,0,0,0.0004008016032064128,0,1,0,1,0,0
nltk/nltk#26,2,17,3,0,0,0.15384615384615385,0.014059753954305799,3,0,4,0,0
nltk/nltk#2705,5,29,5,0,0,0.00039952057530962844,0,1,0,1,0,0
nltk/nltk#2707,7,30,8,0,0,0.0003992015968063872,0,1,0,1,0,0
nltk/nltk#2708,5,31,3,0,0,0.0003990422984836393,0,1,0,1,0,0
nltk/nltk#2710,3,8,0,0,0,0.00039872408293460925,0,10,0,16,2,0
nltk/nltk#2714,7,89,15,0,0,0.0015923566878980893,0.0,3,0,4,0,0
nltk/nltk#2717,5,56,0,0,0,0.00039761431411530816,0,1,0,1,0,0
nltk/nltk#2718,6,32,3,0,0,0.000397456279809221,0,1,0,1,0,0
nltk/nltk#2721,4,217,11,0,0,0.004763795156808257,0.0014033993450803055,8,0,14,0,0
nltk/nltk#2724,4,9,0,0,0,0.0003965107057890563,0,1,0,5,0,0
nltk/nltk#2729,4,121,9,0,0,0.00039603960396039607,0,1,0,1,0,0
nltk/nltk#272,6,125,13,0,0,0.007352941176470588,0,2,0,2,0,0
nltk/nltk#2730,1,0,0,0,0,0.000395882818685669,0,1,0,1,0,0
nltk/nltk#2734,10,94,4,0,0,0.00039556962025316455,0.0,1,0,1,0,0
nltk/nltk#2735,6,47,4,0,0,0.00039541320680110717,0,1,0,1,0,0
nltk/nltk#2738,5,97,3,0,0,0.00631911532385466,0.0010915328239513489,12,0,16,0,0
nltk/nltk#2739,6,24,3,0,0,0.00039478878799842083,0,1,0,1,0,0
nltk/nltk#273,1,34,2,0,0,0.003663003663003663,0.0,2,0,2,0,0
nltk/nltk#2742,3,10768,1494,0,0,0.0003943217665615142,0,8,3,8,3,1
nltk/nltk#2744,4,49,4,0,0,0.008668242710795903,0.0021820448877805485,17,1,22,1,0
nltk/nltk#2749,6,59,4,0,0,0.023987416437278804,0.004517133956386293,27,1,64,4,0
nltk/nltk#2751,7,47,5,0,0,0.0003929273084479371,0,1,0,1,0,0
nltk/nltk#2758,6,48,3,0,0,0.00039184952978056425,0,1,0,1,0,0
nltk/nltk#2759,3,5,0,0,0,0.0003916960438699569,0,1,0,1,0,0
nltk/nltk#2766,8,169,6,0,1,0.00039077764751856197,0,1,0,1,0,0
